collected_at,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,id,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
20250711,0,No End or Beginning,338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,0,US,1748635633,2012574568,Howard Atkins,https://www.kickstarter.com/profile/howardatkins,USD,1755627497,1,5000,1723794901,1750443497,US,2442047,Los Angeles,CA,Town,Howard Atkins’s 2084,0,0,None,5195864,None,5195864,inactive,1748635633,https://www.kickstarter.com/projects/howardatkins/howard-atkinss-2084,FALSE,FALSE,live,1750443500,1,1,0,domestic
20250711,0,"Practical, evidence-based tools that extend support far beyond the rehab center, turning short-term recovery into lifelong resilience.",332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,0,US,1746443506,655965060,"John P. Elcik, Ed.D.",https://www.kickstarter.com/profile/cardiorehab,USD,1754568724,1,15000,590169309,1751976724,US,2405872,Fort Myers,FL,Town,Cardio Rehab Followup,0,0,None,5179915,None,5179915,inactive,1746443506,https://www.kickstarter.com/projects/cardiorehab/cardio-rehab-followup,FALSE,FALSE,live,1751976727,1,1,0,domestic
20250711,0,Test,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1554731535,1804385635,INK Creative,https://www.kickstarter.com/profile/inkdigitals,USD,0,1,25000,2101480316,0,US,2471217,Philadelphia,PA,Town,Test Campaign,0,0,None,3706547,None,3706547,inactive,1554731535,https://www.kickstarter.com/projects/inkdigitals/hobby-lobby-mobile-app,FALSE,FALSE,started,1570533890,0,None,None,domestic
20250711,0,The application that receive orders directly from the tables of your outlet or summer terrace,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,ES,1613219893,1317951387,Oscar Menéndez,https://www.kickstarter.com/profile/tomaya,EUR,0,1.16816971,0,1084115679,0,ES,766273,Madrid,Madrid,Town,Toma Ya!,0,0,None,4163266,None,4163266,inactive,1613219893,https://www.kickstarter.com/projects/tomaya/toma-ya,FALSE,FALSE,submitted,1617471283,0,None,None,domestic
20250711,0,The FreeDM application is a social media hub centered on everything Black activism.,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1632183129,1541704038,The FreeDM App,https://www.kickstarter.com/profile/freedm,USD,0,1,0,154301451,0,US,2377942,Champaign,IL,Town,The FreeDM App: Power by Empowerment,0,0,None,4282831,None,4282831,inactive,1632183129,https://www.kickstarter.com/projects/freedm/the-freedm-app-power-by-empowerment,FALSE,FALSE,submitted,1632189643,0,None,None,domestic
20250711,0,An innovative platform which connects you with nightlife events. Find and Host Nightlife Events!,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1598859461,1783625715,Thomas Baggett,https://www.kickstarter.com/profile/tommy-cade,USD,0,1,0,1217120745,0,US,2388929,Dallas,TX,Town,JOL: The Revolution of Nightlife,0,0,None,4062094,None,4062094,inactive,1598859461,https://www.kickstarter.com/projects/tommy-cade/party-kings-the-hub-of-nightlife-events,FALSE,FALSE,submitted,1605501585,0,None,None,domestic
20250711,0,Foodging starts as an innovative digital platform for commercial use to connect companies in the restaurant sector with suppliers.,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,ES,1604781180,1379880123,Foodging,https://www.kickstarter.com/profile/foodging,EUR,1615895940,1.16816971,0,679954727,0,ES,768265,Navarcles,Catalonia,Town,Foodging | CONNECTING SUPPLIERS AND CUSTOMERS,0,0,None,4104123,None,4104123,inactive,1604781180,https://www.kickstarter.com/projects/foodging/foodging-connecting-suppliers-and-customers,FALSE,FALSE,submitted,1604783663,0,None,None,domestic
20250711,0,The Goodspire Marketplace is where we can shop for household essential product from brands that represent and empower our communities.,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,US,1715118170,1594192219,Jarrell T. Liner,https://www.kickstarter.com/profile/goodspire,USD,0,1,0,308307414,0,US,2424766,Houston,TX,Town,Goodspire: Anchoring Economic Sustainability,0,0,None,4849991,None,4849991,inactive,1715118170,https://www.kickstarter.com/projects/goodspire/goodspire-anchoring-economic-sustainability,FALSE,FALSE,submitted,1715732114,0,None,None,domestic
20250711,0,A Web Application to contact professional,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,MX,1628531253,43426189,Marco Loeza,https://www.kickstarter.com/profile/jobs-mexico,MXN,1634319000,0.05362678,0,1094036420,0,MX,136973,Playa del Carmen,Quintana Roo,Town,Jobs: Searching Professionals,0,0,None,4261488,None,4261488,inactive,1628531253,https://www.kickstarter.com/projects/jobs-mexico/jobs-searching-professionals,FALSE,FALSE,submitted,1629253295,0,None,None,domestic
20250711,0,Online Learning Place Where Nurses & Healthcare Pros Can Earn Rewards,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,US,1617885895,1787610363,Olympia Resol,https://www.kickstarter.com/profile/1787610363,USD,0,1,0,74913487,0,US,55969932,Wilshire,CA,Suburb,Educate Simplify Platform,0,0,None,4195379,None,4195379,inactive,1617885895,https://www.kickstarter.com/projects/1787610363/educate-simplify-platform,FALSE,FALSE,submitted,1620483186,0,None,None,domestic
20250711,0,Spod the in-person networking app :),332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1635694807,1185386344,Spod,https://www.kickstarter.com/profile/spod,USD,0,1,0,1864253137,0,US,2442047,Los Angeles,CA,Town,Spod: Connecting the World in a New Way,0,0,None,4302190,None,4302190,inactive,1635694807,https://www.kickstarter.com/projects/spod/spod-connecting-the-world-in-a-new-way,FALSE,FALSE,submitted,1638689767,0,None,None,domestic
20250711,0,"OKR tool to facilitate communication, strategy alignment and people engagement to succeed in business, projects or personal achivements",51,Software,16,Technology,http://www.kickstarter.com/discover/categories/technology/software,None,IE,1670171731,881685433,Daniel Jose Da Silva,https://www.kickstarter.com/profile/danielsilva,EUR,0,1.16816971,0,401900158,0,IE,560855,Fermoy,Cork,Town,Public OKR - Objectives and Key Results for Everyone,0,0,None,4520572,None,4520572,inactive,1670171731,https://www.kickstarter.com/projects/danielsilva/public-okr-objective-and-key-results-for-everyone,FALSE,FALSE,submitted,1670769941,0,None,None,domestic
20250711,0,Musicology Enterprise (a mobile application for IOS and playstore) is an upcoming networking platform for musicians and event planners!,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1717279053,446645826,Musicology Enterprise,https://www.kickstarter.com/profile/musicologyenterprise,USD,0,1,0,488711076,0,US,2478307,Raleigh,NC,Town,Musicology Enterprise LLC.,0,0,None,4887082,None,4887082,inactive,1717279053,https://www.kickstarter.com/projects/musicologyenterprise/musicology-enterprise-llc,FALSE,FALSE,submitted,1717284931,0,None,None,domestic
20250711,0,"Introducing The Vellennium Rideshare Club, a rideshare company designed to meet the needs and challenges of a new generation.",332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1697555970,2046473044,Bobby J. Smith,https://www.kickstarter.com/profile/vellennium,USD,1709488740,1,0,108296610,0,US,2357024,Atlanta,GA,Town,The Vellennium Rideshare Club II,0,0,None,4714409,None,4714409,inactive,1697555970,https://www.kickstarter.com/projects/vellennium/the-vellennium-rideshare-club-ii,FALSE,FALSE,submitted,1698687425,0,None,None,domestic
20250711,0,Wide-Area Protection | Cost-Saving | Ambient Lighting & Aroma | HeatCoreTM Technology | All-Day Power | Portable & Waterproof,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,HK,1750930795,316537608,VOLLYC,https://www.kickstarter.com/profile/vollyc,HKD,0,0.12739105,0,3444297,0,HK,2165352,Hong Kong,Hong Kong Island,Town,Villa Repeller,0,0,None,5211114,None,5211114,inactive,1750930795,https://www.kickstarter.com/projects/vollyc/villa-repeller,FALSE,FALSE,submitted,1751003676,0,None,None,international
20250711,0,A collection of dim sum inspired plush keychains in the adorable form of blind box bamboo steamers with bamboo steamer ita bag.,396,Toys,7,Design,http://www.kickstarter.com/discover/categories/design/toys,None,AU,1749712409,647193832,Cheekee Stickees,https://www.kickstarter.com/profile/cheekeestickees,AUD,0,0.65857498,0,883938339,0,AU,1103816,Melbourne,VIC,Town,YumYumCha Blind Box Plush Keychains+Bamboo Steamer Ita Bag,0,0,None,5202930,None,5202930,inactive,1749712409,https://www.kickstarter.com/projects/cheekeestickees/yumyumcha-blind-box-plush-keychains-bamboo-steamer-ita-bag,FALSE,FALSE,submitted,1751966137,0,None,None,international
20250711,0,White・UV・Red・Green・Blue Light | 300 Lumens | Memory Mode | IPX6 Waterproof | Luminus SST-12 LED | 30g | Lockout Mode,7,Design,None,None,http://www.kickstarter.com/discover/categories/design,None,HK,1750586875,1136499170,RODMAN,https://www.kickstarter.com/profile/-rodman,HKD,0,0.12739105,0,1841438864,0,US,2425873,Huntington Beach,CA,Town,Rodman:Titanium Flashlight – 5 Light Colors in Your Pocket,0,0,None,5208637,None,5208637,inactive,1750586875,https://www.kickstarter.com/projects/-rodman/rodman-titanium-flashlight-5-light-colors-in-your-pocket,FALSE,FALSE,submitted,1750696082,0,None,None,international
20250711,0,"The Smart Body Analyzer for Welling-being and Fitness, Monitor Your Health at Home",7,Design,None,None,http://www.kickstarter.com/discover/categories/design,None,HK,1632738613,321690983,BODYPEDIA,https://www.kickstarter.com/profile/bodypedia,HKD,0,0.12739105,0,227796636,0,CN,2161853,Shenzhen,Guangdong,Town,BodyPedia Smart Scale,0,0,None,4285783,None,4285783,inactive,1632738613,https://www.kickstarter.com/projects/bodypedia/bodypedia-first-household-smart-body-analyzer,FALSE,FALSE,submitted,1635939421,0,None,None,international
20250711,0,"Upgrade your ride with our Urban Shield Motorcycle Jacket: CE Class AAA materials, unbeatable style.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,US,1665977429,1832833145,AIR O2,https://www.kickstarter.com/profile/airo2,USD,0,1,0,1212224108,0,US,2459115,New York,NY,Town,AIR O2: The Ultimate Motorcycle Jacket,0,0,None,4493564,None,4493564,inactive,1665977429,https://www.kickstarter.com/projects/airo2/urban-shield,FALSE,FALSE,submitted,1692344129,0,None,None,international
20250711,0,Kite Sailing for Kayakers,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,US,1538324495,1354200512,Pacific Sky Power LLC,https://www.kickstarter.com/profile/pacificskypower,USD,0,1,0,1347599793,0,US,2490383,Seattle,WA,Town,Kite Kayaking World Championships,0,0,None,3481531,None,3481531,inactive,1538324495,https://www.kickstarter.com/projects/pacificskypower/kite-kayaking-world-championships,FALSE,FALSE,submitted,1694361745,0,None,None,international
20250711,0,A new comfort for you,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,IT,1618679441,422634978,Vincenzo & Gianluigi Infantino,https://www.kickstarter.com/profile/gooms,EUR,0,1.16816971,0,92058478,0,IT,20145957,Torino,Lombardy,Town,GOOMS Anti-drip bracelets,0,0,None,4200639,None,4200639,inactive,1618679441,https://www.kickstarter.com/projects/gooms/gooms-anti-drip-bracelets,FALSE,FALSE,submitted,1634467329,0,None,None,international
20250711,0,Patented Feather Shuttlecocks,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,US,1621891713,991504722,Syam P Anand,https://www.kickstarter.com/profile/durabirdshuttlecocks,USD,0,1,0,2047013387,0,US,2432526,King of Prussia,PA,Town,200% more durable feather shuttlecocks from Durabird,0,0,None,4222257,None,4222257,inactive,1621891713,https://www.kickstarter.com/projects/durabirdshuttlecocks/200-more-durable-feather-shuttlecocks-from-durabird-usa,FALSE,FALSE,submitted,1627102260,0,None,None,international
20250711,0,"Just a minimalist, slim, RFID protected, resistant, ecofriendly wallet with a revolutionary instant card release mechanism.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,ES,1595419412,706063116,M I M O T Z A,https://www.kickstarter.com/profile/mimotza,EUR,0,1.16816971,0,440831628,0,ES,753692,Barcelona,Catalonia,Town,Mimotza wallet | Simple but complex,0,0,None,4038138,None,4038138,inactive,1595419412,https://www.kickstarter.com/projects/mimotza/mimotza-wallet-simple-but-complex,FALSE,FALSE,submitted,1599649774,0,None,None,international
20250711,0,Fully Custom Pet Wheelchair,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,US,1570460971,268680888,Lynnzie Rasmussen,https://www.kickstarter.com/profile/ruff,USD,0,1,10000,272306598,0,US,12783805,59715,MT,Zip,Fully Custom Pet Wheelchair,0,0,None,3827943,None,3827943,inactive,1570460971,https://www.kickstarter.com/projects/ruff/fully-custom-pet-wheelchair,FALSE,FALSE,started,1570462796,0,None,None,international
20250711,0,Sadie the corgi is a loveable 18 inch plush ready to jump into the arms of her new bestfriend!,396,Toys,7,Design,http://www.kickstarter.com/discover/categories/design/toys,None,US,1750473368,144064212,Brooke m,https://www.kickstarter.com/profile/maemaesplushies,USD,0,1,6500,1447160338,0,US,2473224,Pittsburgh,PA,Town,Sadie the Corgi,0,0,None,5208089,None,5208089,inactive,1750473368,https://www.kickstarter.com/projects/maemaesplushies/sadie-the-corgi,FALSE,FALSE,started,1750473368,0,None,None,international
20250711,0,Das soziale Netzwerk für Freie Meinung,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,AT,1634479801,897079796,Rudolf Leyrer,https://www.kickstarter.com/profile/rudolf-leyrer,EUR,0,1.16816971,0,1621163149,0,AT,543469,Ravelsbach,Lower Austria,Town,FM SOCIAL,0,0,None,4295446,None,4295446,inactive,1634479801,https://www.kickstarter.com/projects/rudolf-leyrer/freie-meinung,FALSE,FALSE,submitted,1634754303,0,None,None,domestic
20250711,0,"Events, Aktivitäten, Sit-Ins in deiner Nähe entdecken. Menschen easy per App und QR-Mode kennen lernen, ohne kompliziertes Ansprechen!",332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,DE,1614861875,1373138865,Gregor Liebherr,https://www.kickstarter.com/profile/respare,EUR,0,1.16816971,0,1600807890,0,DE,12623866,Gemeinde Baden-Baden,Baden-Wurttemberg,LocalAdmin,ReSpare - Events und Menschen treffen war nie einfacher!,0,0,None,4175272,None,4175272,inactive,1614861876,https://www.kickstarter.com/projects/respare/events-um-dich-herum-und-menschen-treffen-war-nie-einfacher,FALSE,FALSE,submitted,1616065540,0,None,None,domestic
20250711,0,Die neue Mode kommt jetzt - Stressify.Vergiss Stress und lebe endlich glücklich und gesund.,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,DE,1636041423,1371103104,Edwin Willmann,https://www.kickstarter.com/profile/edwinw,EUR,0,1.16816971,0,395883536,0,DE,695663,Spaichingen,Baden-Wurttemberg,Town,Stressify - Vergiss nicht das Leben,0,0,None,4304471,None,4304471,inactive,1636041423,https://www.kickstarter.com/projects/edwinw/stressify-vergiss-nicht-das-leben,FALSE,FALSE,submitted,1636050687,0,None,None,domestic
20250711,0,Join our community and make a positive impact on the world through ESG events and initiatives,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,IT,1679493529,964167892,Offjoin,https://www.kickstarter.com/profile/offjoin,EUR,0,1.16816971,0,2040173369,0,IT,718345,Milan,Lombardy,Town,Offjoin - The App for Environmental and Social Change,0,0,None,4583944,None,4583944,inactive,1679493529,https://www.kickstarter.com/projects/offjoin/offjoin,FALSE,FALSE,submitted,1680170951,0,None,None,domestic
20250711,0,The community app that makes it easier to connect with other christians all over the world.,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,NO,1665768375,2143417165,Faith Family,https://www.kickstarter.com/profile/faithfamily,EUR,0,1.16816971,0,217842114,0,NO,862592,Oslo,Oslo Fylke,Town,Faith Family,0,0,None,4492463,None,4492463,inactive,1665768375,https://www.kickstarter.com/projects/faithfamily/faith-family,FALSE,FALSE,submitted,1666822589,0,None,None,domestic
20250711,0,A movement with a disruptive proposal for a audience that don't be afraid to revolution.,16,Technology,None,None,http://www.kickstarter.com/discover/categories/technology,None,ES,1614443412,1714620223,Lucia Garcia,https://www.kickstarter.com/profile/upf,EUR,0,1.16816971,0,1172622834,0,ES,763245,La Coruña,Canary Islands,Town,UNIONPEOPLE: Sneakers+Empowerment+Union,0,0,None,4172121,None,4172121,inactive,1614443412,https://www.kickstarter.com/projects/upf/unionpeople-fest-music-empowerment-union,FALSE,FALSE,submitted,1614521806,0,None,None,domestic
20250711,0,"Your customizable 3D Digital Event Collectible, connecting you to your present and future remembrances of experiences past...forever",51,Software,16,Technology,http://www.kickstarter.com/discover/categories/technology/software,None,US,1691883980,1407655640,Alan,https://www.kickstarter.com/profile/ticketcube,USD,0,1,0,1442356659,0,US,2442047,Los Angeles,CA,Town,TicketCube,0,0,None,4673840,None,4673840,inactive,1691883980,https://www.kickstarter.com/projects/ticketcube/ticketcubeio,FALSE,FALSE,submitted,1692319493,0,None,None,domestic
20250711,0,Join the movement for a better social media experience and support the development of Free Social,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1675025609,74694608,Logan Whitcomb,https://www.kickstarter.com/profile/loganwhitcomb12,USD,0,1,0,673025367,0,US,23689683,South Florida,FL,Town,Free Social,0,0,None,4551681,None,4551681,inactive,1675025609,https://www.kickstarter.com/projects/loganwhitcomb12/free-social,FALSE,FALSE,submitted,1675030610,0,None,None,domestic
20250711,0,"Con nuestra App, miles de personas encontrarán su compañero de piso ideal para una convivencia perfecta. Invierte y apoya el proyecto.",332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,ES,1632481819,1668010596,Alicia Sequeira,https://www.kickstarter.com/profile/homiesapp,EUR,0,1.16816971,0,1422573814,0,ES,766273,Madrid,Madrid,Town,¡Ayúdame a conseguirlo!,0,0,None,4284607,None,4284607,inactive,1632481819,https://www.kickstarter.com/projects/homiesapp/homiesapp,FALSE,FALSE,submitted,1637324180,0,None,None,domestic
20250711,0,Free and accessible women's sports platform for any age!,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,US,1720034356,1567520610,Noelia Guerra,https://www.kickstarter.com/profile/lcllc,USD,0,1,0,76570912,0,US,2487610,Salt Lake City,UT,Town,LOOP SPORTS,0,0,None,4932505,None,4932505,inactive,1720034356,https://www.kickstarter.com/projects/lcllc/loop-sports,FALSE,FALSE,submitted,1733703861,0,None,None,domestic
20250711,0,A Viscerally Creative Professional Networking Platform,342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,None,US,1670009825,760945157,Jeysen Yogaratnam,https://www.kickstarter.com/profile/azapeopleconnect,USD,0,1,0,950699823,0,US,2487956,San Francisco,CA,Town,Aza People Connect,0,0,None,4519816,None,4519816,inactive,1670009825,https://www.kickstarter.com/projects/azapeopleconnect/aza-people-connect,FALSE,FALSE,submitted,1673362555,0,None,None,domestic
20250711,0,Social Media Short video sharing platform,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,None,CA,1716031145,2077004146,Harold Bally,https://www.kickstarter.com/profile/vrispi,CAD,0,0.73040844,60000,1932156534,0,CA,4117,Oshawa,ON,Town,Viral Spiral Phase 3,0,0,None,4865956,None,4865956,inactive,1716031145,https://www.kickstarter.com/projects/vrispi/viral-spiral-phase-3,FALSE,FALSE,started,1716031145,0,None,None,domestic
20250711,0,Smart fashion guidance that fits in your pocket and revolutionizing how we see style—one outfit at a time.,332,Apps,16,Technology,http://www.kickstarter.com/discover/categories/technology/apps,0,US,1750101641,846841951,Jake Hyman,https://www.kickstarter.com/profile/eyeconicone,USD,1753287120,1,25000,496763068,1750695120,US,2459115,New York,NY,Town,EYEconic One: Match Clothes with Confidence,0,0,None,5205296,None,5205296,inactive,1750101641,https://www.kickstarter.com/projects/eyeconicone/eyeconic-one-match-clothes-with-confidence,FALSE,FALSE,live,1750695125,1,1,0,international
20250711,0,🚀 Launch. Grow. Win. With See All Work Enterprises LLC (SAW),342,Web,16,Technology,http://www.kickstarter.com/discover/categories/technology/web,0,US,1749758827,303175116,Stacey Williams,https://www.kickstarter.com/profile/seeallwork,USD,1753553296,1,18230,1196973136,1750356496,US,2430513,Kalispell,MT,Town,Be Part of the E-Commerce Revolution New Entrepreneurs,0,0,None,5203291,None,5203291,inactive,1749758827,https://www.kickstarter.com/projects/seeallwork/be-part-of-the-e-commerce-revolution-new-entrepreneurs,FALSE,FALSE,live,1750356500,1,1,0,international
