collected_at,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,id,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
20200627,0,Turn Your Rotary Tool Into a Full Workbench.,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,None,US,1749565971,674191249,PrintableAccessories,https://www.kickstarter.com/profile/printableaccessories,USD,0,144.4581519,5000,860188608,0,US,2459115,New York,NY,Town,3D printable Rotary Tool Workshop,0,0,None,5201863,None,5201863,inactive,1749565971,https://www.kickstarter.com/projects/printableaccessories/3d-printable-rotary-tool-workshop,FALSE,FALSE,started,1749565971,0,None,None,None
20200627,0,For AA/AAA NiMH & Olight Li-ion (w/ chip) Battery | Polarity-Free Charge & Auto Analysis | Touch screen |12AA+12AAA| 8-Layer Protection,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,US,1746674319,958168234,Olight World,https://www.kickstarter.com/profile/olight,USD,0,144.4581519,0,1403816314,0,US,2442047,Los Angeles,CA,Town,Olight Ostation 2: Next Gen of Personal Smart Battery Hub,0,0,None,5181750,None,5181750,inactive,1746674319,https://www.kickstarter.com/projects/olight/olight-ostation-2-next-gen-of-personal-smart-battery-hub,FALSE,TRUE,submitted,1747893795,0,None,None,None
20200627,0,"The Smartest MagSafe wallet that powers 3 devices, tracks itself, holds cards, and snaps into a stand. One wallet. Zero compromise",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,AU,1748332701,1222337861,Futurizta Tech,https://www.kickstarter.com/profile/futuriztatech,AUD,0,94.59422572,0,701996063,0,AU,1105779,Sydney,NSW,Town,Atlas: The Smartest 5-in-1 MagSafe Wallet,0,0,None,5193525,None,5193525,inactive,1748332702,https://www.kickstarter.com/projects/futuriztatech/atlas-the-smartest-5-in-1-magsafe-wallet,FALSE,FALSE,submitted,1750432032,0,None,None,None
20200627,0,Organize your TCGs effortlessly with CardMill. An intelligent automated scanner and sorter for everyday collectors and players.,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,US,1717532750,803270742,CardMill,https://www.kickstarter.com/profile/cardmill,USD,0,144.4581519,0,614677241,0,US,2400737,Evanston,IL,Town,CardMill - The TCG scanner for players and collectors,0,0,None,4891568,None,4891568,inactive,1717532750,https://www.kickstarter.com/projects/cardmill/cardmill-scan-sort-done,FALSE,FALSE,submitted,1749669433,0,None,None,None
20200627,0,Enjoy fresh coffee wherever you go!,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,SG,1747197232,390907704,Nuttii,https://www.kickstarter.com/profile/nuttii-coffee,SGD,0,113.3210424,0,431363037,0,SG,1062617,Singapore,Central Singapore,Town,Nuttii x Timemore — E-Coffee Portable Dual Espresso Maker,0,0,None,5185502,None,5185502,inactive,1747197232,https://www.kickstarter.com/projects/nuttii-coffee/nuttii-e-coffee-portable-dual-espresso-maker,FALSE,FALSE,submitted,1750054529,0,None,None,None
20200627,0,Perfect coffee made easy.,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,HK,1731481239,336547084,Maxims Espresso Machine,https://www.kickstarter.com/profile/336547084,HKD,0,18.40349184,0,2110440098,0,CN,2151330,Beijing,Beijing,Town,La Seine Espresso Machine: Complete Extraction Freedom,0,0,None,5068509,None,5068509,inactive,1731481239,https://www.kickstarter.com/projects/336547084/la-seine-espresso-machine,FALSE,FALSE,submitted,1731572865,0,None,None,None
20200627,0,"Laser Welding,Laser Cutting,Laser Cleaning,700W Fiber Laser,Work Area,400×300×40mm,0.1mm Precision,Just 26kg,Mobile Control,Easy Cutter",335,Fabrication Tools,16,Technology,http://www.kickstarter.com/discover/categories/technology/fabrication%20tools,None,US,1742177714,775203964,HEROLASER,https://www.kickstarter.com/profile/herolaser,USD,0,144.4581519,0,1136259452,0,US,2395673,East Hartford,CT,Town,Herolaser E700-The World’s Smallest 3-in-1 Laser Workstation,0,0,None,5149558,None,5149558,inactive,1742177714,https://www.kickstarter.com/projects/herolaser/herolaser-e700-the-worlds-smallest-3-in-1-laser-workstation,FALSE,FALSE,submitted,1749801521,0,None,None,None
20200627,0,Automated | Patented 3D Ironing System | Superheated Steam | Professional Dry Finish | Smart App Control | Safe | Press,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,US,1750064456,249774202,Einsen,https://www.kickstarter.com/profile/249774202,USD,0,144.4581519,0,812007810,0,AU,1105779,Sydney,NSW,Town,Einsen: The World’s First Automated Smart Iron,0,0,None,5204967,None,5204967,inactive,1750064456,https://www.kickstarter.com/projects/249774202/einsen-the-worlds-first-automated-smart-iron,FALSE,FALSE,submitted,1750088126,0,None,None,None
20200627,0,,338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,None,US,1734464637,1536561289,401Bot,https://www.kickstarter.com/profile/401bot,USD,0,144.4581519,25000,42225571,0,US,2459115,New York,NY,Town,401Bot,0,0,None,5091454,None,5091454,inactive,1734464637,https://www.kickstarter.com/projects/401bot/401bot,FALSE,TRUE,started,1734464637,0,None,None,None
20200627,0,Up to 256TB|i5-1240P|Dual 10GbE & USB4 Ports|RAlD 50/60 Support|ZFS for Extra Security|Cross Platform OS|AI Features with Local LLM,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,HK,1746674152,640134559,Orico,https://www.kickstarter.com/profile/oricotechs,HKD,0,18.40349184,0,1137400432,0,HK,2164834,Sai Wan,Hong Kong Island,Suburb,ORICO CyberData AI-powered NAS with GPU Dock & RAID Cabinet,0,0,None,5181749,None,5181749,inactive,1746674153,https://www.kickstarter.com/projects/oricotechs/orico-cyberdata-ai-powered-nas-with-gpu-dock-and-raid-cabinet,FALSE,TRUE,submitted,1747039984,0,None,None,None
