collected_at,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,id,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
20250602,0,"Heritage design, masterfully recrafted - reimagined with modern precision and timeless style for today's world.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,SG,1748018158,1371720563,MMI WATCHES,https://www.kickstarter.com/profile/mmiwatches,SGD,1751255940,0.77491207,0,2053744295,0,SG,1062617,Singapore,Central Singapore,Town,"MMI HERITAGE 38 | Classic Watch Design, Recrafted For Today.",0,0,None,5191481,None,5191481,inactive,1748018158,https://www.kickstarter.com/projects/mmiwatches/mmi-heritage-38-classic-watch-design-recrafted-for-today,FALSE,FALSE,submitted,1748202294,0,None,None,international
20250602,0,"Seamless storage, Charging & MagSafe compatibility, Sleek Protection - Plug and play, simple and convenient, Act Fast!",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,None,US,1747796377,497600093,sigracen,https://www.kickstarter.com/profile/sigracen-storagecase,USD,0,1,0,1571627554,0,US,2424766,Houston,TX,Town,SIGRACEN: Seamless 512G Phone Storage & 4-in-1 Case,0,0,None,5189833,None,5189833,inactive,1747796377,https://www.kickstarter.com/projects/sigracen-storagecase/sigracen-seamless-512g-phone-storage-and-4-in-1-case,FALSE,FALSE,submitted,1747884022,0,None,None,international
20250602,0,No noise to disturb sleep with Active Noise Cancellation and Snore Masking System. Sleep better with AI brainwave audio. Ultra comfort.,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,US,1746762752,570365908,soundcore,https://www.kickstarter.com/profile/soundcore,USD,1751860740,1,0,1656253030,0,US,2465715,Ontario,CA,Town,soundcore Sleep A30: The First Smart ANC Sleep Earbuds,0,0,None,5182512,None,5182512,inactive,1746762752,https://www.kickstarter.com/projects/soundcore/soundcore-sleep-a30-the-first-smart-anc-sleep-earbuds,FALSE,TRUE,submitted,1747821954,0,None,None,international
20250602,0,Air Quality Monitor For 3D printers and Makers,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,None,US,1742677896,144368242,3DFixie,https://www.kickstarter.com/profile/144368242,USD,0,1,0,1956614040,0,US,2459115,New York,NY,Town,3D Print Sensor: Air Quality Monitor & Controller,0,0,None,5153148,None,5153148,inactive,1742677896,https://www.kickstarter.com/projects/144368242/3d-print-sensor-air-quality-monitor-and-controller,FALSE,FALSE,submitted,1747339447,0,None,None,international
20250602,0,Up to 256TB|i5-1240P|Dual 10GbE & USB4 Ports|RAlD 50/60 Support|ZFS for Extra Security|Cross Platform OS|AI Features with Local LLM,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,HK,1746674152,640134559,Orico,https://www.kickstarter.com/profile/oricotechs,HKD,0,0.12752914,0,1137400432,0,HK,2164834,Sai Wan,Hong Kong Island,Suburb,ORICO CyberData AI-powered NAS with GPU Dock & RAID Cabinet,0,0,None,5181749,None,5181749,inactive,1746674153,https://www.kickstarter.com/projects/oricotechs/orico-cyberdata-ai-powered-nas-with-gpu-dock-and-raid-cabinet,FALSE,FALSE,submitted,1747039984,0,None,None,international
20250602,0,Patented Snap-Lock | Magnetic Design | Portrait & Landscape Modes | Foldable Snap Stand | Multiple Mount Options | SnapMag Adapter,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,HK,1746694918,1162921220,JSAUX TEAM,https://www.kickstarter.com/profile/jsaux,HKD,0,0.12752914,0,349695400,0,HK,2165352,Hong Kong,Hong Kong Island,Town,FlipGo Horizon: Snap-On Tri-Screens to Reimagine WorkSpace,0,0,None,5181882,None,5181882,inactive,1746694918,https://www.kickstarter.com/projects/jsaux/flipgo-horizon-snap-on-tri-screens-to-reimagine-workspace,FALSE,TRUE,submitted,1747015085,0,None,None,international
20250602,0,Triple View. Dual 4K. Full Story.,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,US,1740126782,709494571,70mai,https://www.kickstarter.com/profile/70mai,USD,0,1,0,640052629,0,US,2390777,Delaware City,DE,Town,70mai Dash Cam 4K T800,0,0,None,5135673,None,5135673,inactive,1740126782,https://www.kickstarter.com/projects/70mai/70mai-dash-cam-4k-t800,FALSE,FALSE,submitted,1740453367,0,None,None,international
20250602,0,Rapid Soft Part Making | 10-Minute Ready | 3D-Printing Mold Support | For DIYers & Designers,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,None,US,1747302643,1613155563,SALTGATOR Tech Inc,https://www.kickstarter.com/profile/1613155563,USD,0,1,0,1832247357,0,US,2391997,Dickinson,TX,Town,SALTGATOR: The 1st Desktop SoftGel Injection Molding Machine,0,0,None,5186273,None,5186273,inactive,1747302643,https://www.kickstarter.com/projects/1613155563/saltgator-the-1st-desktop-softgel-injection-molding-machine,FALSE,FALSE,submitted,1747811861,0,None,None,international
20250602,0,"2.13"""" AMOLED Touchscreen | 43,000+ Course Maps | 1300 Yards Range | Patented SmartSlopeTM | Ball-to-PinTM | 7.5° FOV | 6X Magnification",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,HK,1747365884,1322744456,mileseey.ks,https://www.kickstarter.com/profile/mileseeyd9,HKD,0,0.12752914,0,1173663022,0,HK,2165352,Hong Kong,Hong Kong Island,Town,"GenePro G1 Rangefinder – Know the Course, Master Your Game.",0,0,None,5186855,None,5186855,inactive,1747365884,https://www.kickstarter.com/projects/mileseeyd9/genepro-g1-rangefinder-know-the-course-master-your-game,FALSE,FALSE,submitted,1747390225,0,None,None,international
20250602,0,Join the revolution of multi color 3D printing,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,None,HK,1732626142,1891690644,Nicolas,https://www.kickstarter.com/profile/yumi-3d-printer,HKD,0,0.12752914,0,901893234,0,HK,2165352,Hong Kong,Hong Kong Island,Town,YUMI 3D PRINTER the fastest multicolor printer in the galaxy,0,0,None,5077595,None,5077595,inactive,1732626142,https://www.kickstarter.com/projects/yumi-3d-printer/yumi-3d-printer-the-faster-multicolor-printer-in-the-galaxy,FALSE,FALSE,submitted,1742333752,0,None,None,international
20250602,0,,338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,None,US,1734464637,1536561289,401Bot,https://www.kickstarter.com/profile/401bot,USD,0,1,25000,42225571,0,US,2459115,New York,NY,Town,401Bot,0,0,None,5091454,None,5091454,inactive,1734464637,https://www.kickstarter.com/projects/401bot/401bot,FALSE,FALSE,started,1734464637,0,None,None,international
20250602,0,"An Fully 3D-Printable Filament Dryer that adapts to your needs—Dry and Store 1kg, 3kg, and 5kg Spools with a Modular Stackable Design.",331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,None,US,1739129898,136042360,Creative3DP,https://www.kickstarter.com/profile/creative3dp,USD,0,1,0,390205185,0,US,2459271,Newark,DE,Town,AeroDry 2.0: Fully 3D-Printable Modular Filament Dryer,0,0,None,5128351,None,5128351,inactive,1739129898,https://www.kickstarter.com/projects/creative3dp/aerodry-20-fully-3d-printable-filament-dryer,FALSE,FALSE,submitted,1748533421,0,None,None,international
20250602,0,"Two 13.3"""" Full-HD Screens | Single Cable Connection | Aluminum & TPE Materials | Mac, PC, Chromebook Compatible | Included Padded Case",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,None,US,1747339393,730519274,Xebec,https://www.kickstarter.com/profile/thexebec,USD,1751518740,1,0,1548064775,0,US,2357536,Austin,TX,Town,Xebec Tri-Screen 3: Instantly Add Two Monitors To Any Laptop,0,0,None,5186634,None,5186634,inactive,1747339393,https://www.kickstarter.com/projects/thexebec/xebec-tri-screen-3-instantly-add-two-monitors-to-any-laptop,FALSE,TRUE,submitted,1747761839,0,None,None,international
20250602,0,🛠 5 Tools • 📦 Big Builds • ⚡ High Speed • 🚀 No Limits,331,3D Printing,16,Technology,http://www.kickstarter.com/discover/categories/technology/3d%20printing,None,HK,1736616843,1552823768,Makertech 3D,https://www.kickstarter.com/profile/proforge-3d-printer,HKD,0,0.12752914,0,534257869,0,None,None,None,None,None,ProForge 5 - Tool Changer 3D Printer,0,0,None,5106670,None,5106670,inactive,1736616843,https://www.kickstarter.com/projects/proforge-3d-printer/proforge-5,FALSE,FALSE,started,1736616843,0,None,None,international
20250602,12379,All-in-One Modular|Compact Size|3D Texture|True Colors That Last|300+ Materials|AI-Powered|Self-Cleaning|SMB|Precise Positioning,334,DIY Electronics,16,Technology,http://www.kickstarter.com/discover/categories/technology/diy%20electronics,30430136,US,1744048424,1100186454,eufyMake,https://www.kickstarter.com/profile/ankermake,USD,1751119070,1,500000,1812062326,1745935070,US,2490383,Seattle,WA,Town,eufyMake E1: the First Personal 3D-Texture UV Printer,6086.0272,30430136,None,5163528,None,5163528,inactive,1744048424,https://www.kickstarter.com/projects/ankermake/eufymake-e1-the-first-personal-3d-textured-uv-printer,FALSE,TRUE,live,1745935075,1,1,30430136,international
